Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
177,sahil,joy,arey aayiye fufa ji aayiye ,0
177,madhusudan,neutral,hein,0
177,madhusudan,joy,hehehe sahil muje andar aane ka kehne ke liye itne saare ishaare kyu kar raha hai? seedha seedha welcome keh dena chaiye na  ,0
177,sahil,neutral,okay welcome ,0
177,madhusudan,neutral,hein,0
177,sahil,neutral,i give up,0
177,madhusudan,neutral,acha maya bata rahi thi teri koi khush khabri hai,0
177,sahil,joy,finally there is somebody ye padhiye ,0
177,madhusudan,neutral,nahi nahi tu samjha nahin teri khush khabri kya hai ye puch raha hun,0
177,sahil,joy,hahaha ismei likhi hai khush khabri padhiye na please ,0
177,madhusudan,neutral,ziddi ziddi . ye padh lunga baadmein batana khush khabri kya hai,0
177,sahil,neutral,thike bethiye,0
177,monisha,joy,sahil sahil meine apni gurinder mausi ko phone karke khush khabri sunna di hai ,0
177,sahil,neutral,wo khush ho gayi?,0
177,monisha,joy,ofcourse khush kyu nahi hogi . after all unki behen ki beti ka dewar hero jo banne chala hai . hehehe,0
177,sahil,neutral,acha wo waali khabar ,0
177,monisha,joy,saare patiyala mei fel gayi hogi ab tak ye khabar ,0
177,sahil,neutral,and by the way rosesh ke sirf photographs select hue hai ,0
177,monisha,neutral,haan haan agar rosesh bhaiya ke photographs select hue hai toh role thodi na tumse karwayenge,0
177,sahil,contempt,aur mei karunga bhi nahi because i am a qualified cosmetologist not some college dropout actor ,0
177,madhusudan,joy,arey waah congratulations ,0
177,sahil,joy,thank you ,0
177,madhusudan,joy,tere sunblock aur anti ageing lotion ko best over the counter medical product ka award mil raha hai ,0
177,sahil,neutral,aur fufaji meri jo research article hai wo harvard medical institute ke reference books mei chaapne waale hai,0
177,madhusudan,neutral,hein,0
177,sahil,joy,ismei likha hai padhiye na ,0
177,monisha,joy,fufaji apne rosesh bhaiye superstar hero bann gaye ,0
178,maya,neutral,abhi aate hai rosesh ji,0
178,rosesh,neutral,momma does this blue thing go with my shirt?,0
178,maya,neutral,tanvir from film today. tumhara interview lene aaye hai,0
178,rosesh,joy,hi,0
178,tanvir,neutral,hi,0
178,maya,neutral,tanvir keep it short rosesh ji ke paas time nahi hai ,0
178,tanvir,neutral,rosesh ji rajgopal sharma ji ki film aapko kaise mili?,0
178,rosesh,neutral,jab mei photo lekar ke ,0
178,maya,neutral,rosesh toh film mei kaam karna hi nahi chaa raha tha . he's a theatre person you see ,0
178,tanvir,neutral,ji ji,0
178,maya,joy,lekin jab rajgopal sharma ne iska natak dekha wo itne impress ho gaye aur isko force kia isliye isse karna pada ,0
178,tanvir,neutral,uh rosesh ji aap apni success ka credit kisse dena chahenge ,0
178,rosesh,neutral,ek toh hardwork aur dusri wo.. ,0
178,maya,joy,uski momma ye hi kahega ye but don't believe him han meine kuch nahi kia ye bekaar mei mujhe credit deta hai,0
178,rosesh,neutral,momma,0
178,tanvir,neutral,aur rosesh ji aapki film naya don mein aapka character kis tarah ka hai,0
178,rosesh,neutral,excuse me momma suprapadh magazine se phone aaya hai subah bhi aya tha interview ke liye kya kahun?,0
178,maya,contempt,mana kardo tumhare career ke iss stage mei regional vernacular magazine mei interview dena is too down market ,0
178,rosesh,neutral,ok hello,0
178,maya,fear,awaaz badal ke warna pehchaan jayenge,0
178,rosesh,neutral,hello hello ,0
178,maya,disgust,its just so middle class kya kar rahe ho tum,0
178,maya,neutral,hello no i am sorry mr rosesh bathroom mei hai kal subah phone karna ,0
178,tanvir,neutral,matlab rosesh ji kal tak bathroom mei rahenge. should one presume?,0
178,maya,joy,hahaha,0
178,rosesh,joy,huhuuu ,0
178,maya,contempt,very funny next question!,0
179,monisha,joy,sahil sahil aaj shaam murad ki baad ki party mein mei kaunsa dress pehnu ye waala ke ye waala ,0
179,sahil,neutral,koi bhi dress pehen lo monisha sabki nazre toh star sarabhai rosesh pe hone waali hai,0
179,monisha,joy,toh kya hua? mei dhaka bhuki karke pahunch jaungi na rosesh bhaiya ke kareeb. star ki bhabhi monisha sarabhai ,0
179,sahil,fear,monisha rosesh ye film line join kar raha hai ye achi baat nahi hai. kya haina iss line mei drinks drugs midnight brawls aur fir insecurities depression i mean it's quite unsafe you know ,0
179,monisha,fear,acha,0
179,sahil,neutral,hmm,0
179,monisha,neutral,lekin mummy ji toh keh rahi thi ye filmline badi respectable hai,0
179,sahil,neutral,ye line mere medical profession jitni respectable nahi hain.. kal ko rosesh bhatak gaya toh,0
179,monisha,neutral,tum fikar mat karo sahil mei rosesh bhaiya ke saath har jagah jaungi ,0
179,sahil,anger,monisha jab ye line rosesh ke liye thik nahi toh tumhare liye,0
179,monisha,neutral,muje heroine thodi na banna hai ,0
179,sahil,neutral,thank god,0
179,monisha,joy,behen ya bhabhi ka role bhi chalega.. aur kuch nahi toh mei rosesh bhaiye ki secretary ban jaungi.. unki dekh sambhalungi,0
179,maya,anger,monisha pehle apne ghar ka calendar toh sambhalo. zameen pe pada hua hai. aur tum rosesh ke saath kahin nahi jaogi ,0
179,monisha,fear,kyun nahi jaungi mummy ji . rosesh bhaiya bohot saare filmstars se milenge aur muje unka autograph lene ka isse acha mauka kab milega?,0
179,maya,disgust,monisha autograph lena is prescribed middle class sahil zara samjhao isse ,0
179,monisha,contempt,sahil mummy ji ko,0
179,rosesh,joy,momma momma guess what? bombay express ki nilofer azmi aa rahi hai mera interview lene ke liye yay,0
179,monisha,joy,haha,0
179,maya,neutral,i know darling baldev ne usse paise dekar bijwaya hai ,0
179,sahil,disgust,chi chi chi aap paise dekar interview chapwayenge,0
179,maya,joy,well that's the way the cookie crumbles darling ,0
179,rosesh,sadness,acha ye sab chodiye momma mere paas koi acha black belt nahi hai pehene ke liye ,0
179,maya,neutral,i know sahil ki lelo na ,0
179,rosesh,sadness,naa sahil bhai ki belt bohot hi tacky hai momma ,0
179,maya,neutral,oh yeah fashion street se khareedi hui ,0
179,rosesh,joy,hehehe,0
179,maya,neutral,sahil tum leather imporium mein jaake ek achi black belt laa do rosesh ke liye ,0
179,sahil,neutral,high hopes mom . rosesh khudh kyu nahi chala jaata  ,0
179,rosesh,fear,sahil bhai nilofer ghar pahunch ne waali hai ,0
179,sahil,neutral,so?,0
179,rosesh,joy,aur muje stars ki tarah behave karna seekhna chaiye na . ab stars public places mein khudh shopping karne thodi na jaate hai right? ,0
179,monisha,joy,wahi toh rosesh bhaiya ko kisine pechan lia toh kitna bura lagega ,0
179,rosesh,neutral,exactly ,0
179,monisha,neutral,sahil tum chale jao na tumhe koi nahi pehchanta ,0
179,sahil,anger,so what? so what? agar muje koi nahi pehchanta toh what's the big deal in it ,0
179,maya,surprise,sahil,0
179,sahil,anger,and mind you mera naam harvard medical institute ke reference books mein aane wala hai alright and its going to stay there saalo saal iske bollywood jaisa nahi hai aaj aaye aur kal bhul gaye types ,0
179,rosesh,surprise,aisa nahin hai ok momma ko kitne saare actors ke naam yaad hai bataiye momma suniye ,0
179,maya,joy,well uhm om puri ,0
179,rosesh,neutral,see,0
179,maya,neutral,and uh uh ,0
179,rosesh,neutral,kal film dekhi,0
179,maya,joy,rahul bose ,0
179,sahil,neutral,sunna ,0
179,monisha,joy,"mujhe saare yaad hai. amitab bachan, abhishek bachan, shahruk khan, salman khan, aamir khan, fardeen khan, saif ali khan, ajay devgan, hritik roshan, john abhraham",0
179,rosesh,neutral,sunna aur doctors ke naam atleast ek ka naam,0
179,monisha,joy,dr abdul kalaam ,0
179,rosesh,joy,huhuhuhu,0
179,sahil,neutral,wo waise doctor nahin hai monisha ,0
179,rosesh,joy,so point proven bhai ,0
179,sahil,anger,what point proven?,0
179,rosesh,neutral,yahi ke bollywood is over harvard .. actors doctors se zyada famous hote hai ,0
179,sahil,anger,do you think ke running around trees is ,0
179,maya,fear,bas bas ok ok keep quiet,0
179,sahil,anger,he is talking like an ass ,0
179,maya,neutral,keep quiet both of you please sahil tum jaa kar ke wo belt le aao please,0
179,sahil,anger,ye monisha ki bacchi le ayegi na . dewar ki chamchi. come on get his belt ,0
179,maya,fear,monisha wahan bargain mat karna please,0
179,monisha,neutral,thike mummy ji lekin mei jaate jaate raste mein na shivji ka sava rupaye ka prasaad chadha ke jaungi taaki shivji sahil ko sadh buddhi de  ,0
179,maya,contempt,sava rupaye mein kitni sadh buddhi denge shivji ,0
179,sahil,anger,aur mujhe kis liye sadh buddhi ,0
179,monisha,contempt,taaki tum apne bhai se jalna band kar sako ,0
179,sahil,anger,what mei rosesh se jalta hun mom?,0
179,monisha,neutral,well monisha ki baat ke saath agree karne mei badi takleef ho rahi hai imagine we think alike but she's right ,0
179,sahil,surprise,mom!,0
179,maya,contempt,rosesh ki kaamyaabi se tumhe takleeft toh ho rahi hai and i am ashamed of you sahil ,0
179,sahil,contempt,mom that's that's not true god dammit mei kyu jalunga apne chhote bhai se he's not that important,0
180,rosesh,joy,pani ki bunde bani meri gehne bagiche ki khushbu ka libaas pehne mei sarhado ke paas lehrau sanan sanan mei vaayu hawa mei zameen pavan,0
180,indravadan,neutral,rosesh yeh kavita tune nhi nahin likhi hai,0
180,rosesh,joy,arey are aapko kaise pata chala,0
180,indravadan,contempt,kyunki yah acchi hai sach bata kisne likhi,0
180,rosesh,neutral,dad well meri life mein jo khaas hai na momma ke alava,0
180,indravadan,joy,oho yani aajkal registan mein phool khil raha hai kaun hai?,0
180,rosesh,joy,wo nepali hai,0
180,indravadan,surprise,apna watchman bahadur,0
180,rosesh,neutral,nahin nahin meri theatre group ki friend hai shaampi chapagai,0
180,indravadan,joy,ohhh toh kahan tak pahunchi baat,0
180,rosesh,neutral,kal meine usse,0
180,indravadan,joy,are bolna sharmata kya hai bol,0
180,rosesh,joy,kal main jaldi pahunch gaya rehearsal mein bilkul akela tha achanak light chali gai tabhi shampi aayi thodi bheegi bheegi si aur jaise hi wo aayi meine usse hello kaha ,0
180,indravadan,neutral,bas,0
180,rosesh,neutral,aur nahin to kya shaampi ko hello kahane ka matlab vah to kisi se baat bhi nahin karti bohot reserved hai wo,0
180,indravadan,anger,arey bewakoof,0
180,maya,joy,rosesh my baby,0
180,rosesh,joy,momma,0
180,maya,joy,come and give me a hug,0
180,rosesh,neutral,aap itni khush kyu hai,0
180,maya,joy,kyunki aaj meri zindagi ka sabse happy day hai,0
180,indravadan,neutral,knock knock bahin hamen bhi to batao kya baat hai,0
180,maya,joy,aaj mujhe jo chahie tha mil gaya,0
180,indravadan,surprise,monisha ghar chhodkar chali gai,0
180,maya,joy,nahin nahin usse bhi acchi khabar,0
180,indravadan,neutral,kya,0
180,maya,neutral,apni saritha hai na uski bhanji germany se aane wali hai,0
180,indravadan,neutral,kaun,0
180,maya,neutral,arey baba ajanta,0
180,indravadan,contempt,achcha achcha vah janata jisne bahut ahsaan kiye hai,0
180,maya,neutral,kis pe ehsaan kiya hai usne,0
180,indravadan,contempt,ham sab pe bhai muskurati hai ahsaan karti hai hello bolati hai toh meherbani karti hai,0
180,rosesh,joy,ye uski style hogi dad,0
180,maya,joy,right aur is style ki bahut jaldi tumhein aadat dalni padegi,0
180,rosesh,neutral,kyu,0
181,monisha,neutral,sahil chai daddy ji rosesh bhaiya,0
181,rosesh,sadness,ismein thoda jahar daal ke dijiye bhabhi,0
181,indravadan,neutral,yah chai vaisi hi hai,0
181,sahil,disgust,ahhh monisha tumne ismein acid daal diya hai,0
181,monisha,neutral,chai ka masala daala hai baba,0
181,sahil,neutral,kitna daala hai,0
181,monisha,neutral,aadha packet,0
181,indravadan,neutral,kyu,0
181,monisha,neutral,daddy ji use masale ki expiry date kal thi aaj use nahin karti to waste ho jata na,0
181,rosesh,sadness,sahil bhai mujhe ajanta se shaadi nahin karni sahil bhai,0
181,monisha,neutral,to mummy ji se mana kyon nahin karte,0
181,rosesh,sadness,char bar mana kar chuka hun,0
181,monisha,neutral,to kya kaha unhone,0
181,sahil,neutral,teen bar to mom uhh ahh karke hansi,0
181,indravadan,neutral,aur chauti bar mein hassan,0
181,monisha,neutral,kyon,0
181,rosesh,sadness,kyunki momma ne mujhe no more arguments kaha aur fir mara,0
181,monisha,surprise,kyaa,0
181,monisha,contempt,lo aur mujhse mummy ji kehti hai ki maramari karna is so middle classs,0
181,indravadan,neutral,acha,0
181,monisha,contempt,dadi ji uss din mein bhaji wale ko hila hila ke maar rhi thi to mummy ji ne kaha is tarah mara mari karna is so middle class,0
181,sahil,contempt,tum bhajiwali ko kyon maar rahi thi,0
181,monisha,contempt,are vah usne sadi hui palak ki bhaji wapas leke refund dene se mana kar diya,0
181,sahil,anger,itni si baat ke liye tum maarpeet per utar aayi,0
181,monisha,surprise,kya itni si baat bad mein vahi palak bhaji khaake tumhe typhoid ho gaya tha.. bhul gaye,0
181,sahil,neutral,arey haan,0
181,indravadan,neutral,usne refund nahin diya tumne vahi bhaaji bana daali na,0
181,monisha,neutral,haan,0
181,rosesh,sadness,excuse me meri problem bhi discuss kijiye na sahil bhai mujhe ajanta acchi nahin lagti hai,0
181,sahil,neutral,wait a minute wait a minute agale monday mummy confession day celebrate karne wali hai na,0
181,monisha,joy,han use din ham ek dusre se chhupa hua koi ek sach ek dusre ko bata denge,0
182,rosesh,neutral,hush hush hush hush ,0
182,indravadan,surprise,rosesh ye kya kar rha hai tu  ,0
182,rosesh,neutral,dad mei lehra raha hun naye natak mei hawa ka role kar raha hun ,0
182,indravadan,contempt,kaise ulte seedhe role karta hai tu pichle natak mei kya bana tha jismei apni peet par rengte rengte dialogue bol rha tha dusro ki silverte todte todte tut chuki hun mein,0
182,rosesh,joy,wo toh mei istri bana tha lekin dad hawa ka role dekh ke toh usne taaref bhi ki meri,0
182,indravadan,joy,usne kisne? nepali champi ne?,0
182,rosesh,neutral,nahi nahi wo toh kabka chodh kar ke chali gayi group. ye koi aur hai,0
182,indravadan,joy,kaun hai ye? ,0
182,rosesh,neutral,wo borivali ke naresh uncle haina jo thode grey color ke dikhte hai ,0
182,indravadan,neutral,haan haan lekin woh umra mein thode bade nhi hai tere liye?,0
182,rosesh,neutral,unki beti! veerbada ,0
182,indravadan,neutral,veerbada! acha lekin maya ko pata hai tujhe borivali mei rehti veerbada naam ki ladki achi lagti hai ,0
182,rosesh,neutral,that toh i don't know,0
182,maya,joy,rosesh!,0
182,indravadan,neutral,lo aa gayi tumhari momma,0
182,maya,joy,give me a hug ,0
182,maya,neutral,rosesh give me a hug ,0
182,maya,joy,oh rosesh my baby aaj mein bohot khush hun ,0
182,rosesh,neutral,kyon ajanta aa rahi hai?,0
182,maya,contempt,uhh ajanta ne toh shaadi kar li kissi middle class german se  ,0
182,indravadan,neutral,wo germany mei middle class hai wo tumhei yahan kaise pata chala?,0
182,maya,contempt,kyunki wo honeymoon ke liye ajanta ko switzerland le gaya hai ,0
182,indravadan,neutral,toh?,0
182,maya,neutral,arey switzerland kitna kareeb hai germany ke! agar hum yahan rehkar ke bangladesh mei honeymoon manaye toh wo middle class nahi hoga kya? anyway the point is mei khush isliye hun ke i think hum iss baat ko suspense hi rehne dete hai ,0
182,rosesh,fear,nahi nahi! batayi ne momma  ,0
182,maya,neutral,no way baby waqt aane pe sab pata chal jayega  ,0
182,rosesh,fear,momma mom!! dad lagta hai momma ne nahi ladki pasand karli hai ,0
182,indravadan,neutral,hmm tu natak mei hawa ka role kar raha haina ,0
182,rosesh,neutral,haan,0
182,indravadan,neutral,toh adrishya hoja hawa tu kissi ko dikhai nahi degi tu bhi khush rahegi aur mein bhi ,0
182,rosesh,joy,whoopie khush khush khush,0
182,indravadan,joy,khush khush khush,0
183,maya,anger,this is preposterous prep how could he do this usne itna bada dhoka shaadi karli rosesh ne bacha bhi hai ,0
183,indravadan,neutral,ho jaata hai maya,0
183,maya,anger,ho kaise jaata hai indravadan ho kaise jaata hai,0
183,indravadan,neutral,ab maya bacha kaise ho jaata hai wo bhi tumhei samjhana padega,0
183,maya,sadness,he has stabbed me in the back ,0
183,indravadan,contempt,tumnei bhi toh meri baa ka gala dabaya tha ,0
183,maya,anger,jo rosesh ne kia haina this is waise kaun hai ye ladki tum naam jaante ho uska,0
183,indravadan,neutral,rita,0
183,maya,sadness,rita oh my god ek aur middle class,0
183,indravadan,neutral,arey waah rita naam hua toh middle class ho gayi,0
183,maya,contempt,naturally sirf middle class log apni beti ka naam rita rakhte hai,0
183,indravadan,contempt,acha wo tumhari high society friend jo hai saadna singhania uski beti ka naam bhi toh rita hai,0
183,maya,contempt,uska naam hai rita,0
183,indravadan,neutral,ohhh,0
183,maya,contempt,not rita,0
183,indravadan,neutral,rita,0
183,maya,neutral,anyway kahan rehti hai ye rita,0
183,indravadan,neutral,wo tum rosesh se hi puch lena kal wo lekar aa rha yahan apni dharam patni ko,0
183,maya,contempt,indravadan please dharam patni is television serial middle class,0
184,rosesh,neutral,momma ye hai rita,0
184,maya,sadness,no no no no this is traditionally middle class uhh anyway jeeti raho akeli aayi ho tum dono ka toh bacha bhi haina,0
184,rita,neutral,daksesh school gaya hai,0
184,maya,disgust,ye aisa kyu bolti hai,0
184,rita,joy,hehe humare ghar mei toh sab aisa hi bolte hai maaji meri daadima toh ghar bethe bethe sabji mangawati thi oh bhaiya ji do kilo aalo leke aana do kilo bataka bhi do chaar bhaiya aa jaate the ghar pe idhar udhar se ,0
184,maya,sadness,ye tumne kya kia rosesh,0
184,rosesh,neutral,momma rita dil ki buri nhi hai ,0
184,maya,contempt,lekin shaadi toh tumne puri ki puri rita se ki haina awaaz included bache ka naam daksesh,0
184,rita,joy,da cha sa tha abhi leke mei tha se thermos rakhti hai,0
184,rita,neutral,waise za zarnesh socha tha cha se chandresh chakrosh chirayu meine toh ek fancy naam bhi socha tha chitchor par uh hmm ,0
184,maya,neutral,kitne saal ka hai chitchor ,0
184,rosesh,neutral,momma finally toh humnei daksesh hi rakha hai,0
184,maya,neutral,acha kia ,0
184,rita,neutral,same apne papa par gaya hai aur iskool mei toh,0
184,maya,anger,iskool nhi school school tumnei isse shaadi kyu ki how could you do this to me,0
184,rosesh,fear,momma halaat hi kuch aise,0
184,maya,anger,don't give me that halat waali line and don't show me i know ki ye bohot hi middle class line hai lekin ho sake toh apni shakal mat dikhana muje,0
184,rita,surprise,kyon,0
184,maya,disgust,urghhh,0
185,maya,sadness,khatam ho gaya sahil it's over,0
185,monisha,neutral,mummyji tissue paper ke aur do box hai laati hun,0
185,sahil,neutral,monisha mom tissue paper ki baat nhi kar rhi hai,0
185,maya,sadness,my life meri zindagi khatam ho gayi hai can you imagine sahil uss rita se toh monisha zyada achi hai can you imagine,0
185,monisha,sadness,mein kya itni buri hun mummyji,0
185,maya,sadness,haan beta lekin wo rita oh my god saans leti hai toh bhi cheenk sunai deti hai jab logo ko pata chalega ke rosesh ne loudspeaker se shaadi ki hai ,0
185,monisha,neutral,logo ko pata chal gaya mummyji,0
185,maya,fear,what do you mean,0
185,monisha,neutral,wo sarita aunty ka phone aaya tha na,0
185,maya,fear,kya kahan tumnei unse,0
185,monisha,neutral,meine toh sirf itna hi kahan namaste sarita aunty kaisi hai aap ajanta kab aa rhi hai magar unhone mujse pucha ke rosesh shaadi shuda hai toh meine wrong number keh ke phone rakh dia,0
185,sahil,contempt,fantastic kya baat hai unbelievably brilliant,0
185,monisha,joy,ismie brilliant kya hai waise hi idea dimaag mei aaya toh meine use kar daala,0
185,maya,anger,i don't believe it ye proud feel kar rhi hai arey sarita ko pata chal chuka hai tumhari wajah se ab ajanta ko pata chalega ,0
185,sahil,surprise,mom kya hua ,0
185,maya,fear,chakar aa rha hai ,0
185,monisha,neutral,chappal sunghao sahil chappal sunghao ye lo,0
185,maya,disgust,ahhhh,0
185,sahil,contempt,monisha!,0
185,maya,sadness,itna bhi chakkar nhi aaya chappal rakh do oh my god ye kaise ho gaya sahil 2 2 middle class bahunei mei kaise bardaasht karungi,0
185,monisha,neutral,mummyji aap kahe toh mei chali jaati hun ,0
185,maya,contempt,usse kya hoga waise kuch toh farak padega ye ghar kuch saaf sutra lagega sahil ko transit camp mei nhi rehna padega humare floor pe kabadi waalo ki aur bartan waalo ki chahal pehel band ho jayegi lekin isn't it better ke wo rita chali jaaye sahil kuch karo na please,0
185,sahil,neutral,mom rosesh ne shaadi ki hai rita ke saath,0
185,maya,joy,aisa bhi toh ho sakta hai ke ajanta ke saath shaadi na karne ke liye rosesh ne ye sab right! ye sab kuch uska natak ho sakta hai sahil ,0
185,monisha,surprise,haila inhe toh pata chal gaya sahil ,0
185,sahil,anger,haha kya pata chal gaya monisha!,0
185,maya,anger,ye toh ab tum bataoge sahil ke mujhe kya pata chal gaya hai jo nhi pata chalna chaiye tha ,0
185,monisha,contempt,dekha!,0
185,sahil,neutral,well uhh,0
185,maya,neutral,usse pehle swear on me ke muje pata chal chuka hai ye baat indu ya rosesh ko nhi pata chalegi,0
186,maya,neutral,rosesh baby nashta is on the table. indravadan dudh peelo please ,0
186,indravadan,disgust,urgh,0
186,rosesh,joy,what a lovely morning,0
186,indravadan,anger,what's so lovely about it saamne dudh bagal mein dudh,0
186,rosesh,neutral,momma kitne baje jaana hai raj kavi bookstores,0
186,maya,joy,ek baje sharp! dr rudaba rangachari karne waali hai book ka inauguration ,0
186,rosesh,surprise,really?,0
186,indravadan,surprise,kaunsi book?,0
186,maya,joy,surprise! rosesh ki kavitaon ka collection chapwaya hai humnein,0
186,rosesh,neutral,pathar par paani rosesh ki zubaani 110 kavitayein,0
186,maya,neutral,jinmein se 5 6 kavitayein aaj rosesh padhke sunane bhi waala hai ,0
186,indravadan,fear,maaya mei nahi,0
186,maya,neutral,saari family jayegi indravadan and that's final,0
186,maya,neutral,you know? ila ben aur madhusudan bhai bhi aa rahe hai ,0
186,rosesh,fear,lekin madhusudan fufa ko toh bilkul hi sunai nahi deta. wo kaise sunnenge meri kavitayein ,0
186,indravadan,anger,lucky fellow ,0
187,sahil,fear,chalo chalo jaldi karo monisha mom aa gayi toh muje wo poetry recitation sunne jaana padega wo bhi pure 2 ghante ,0
187,monisha,neutral,toh kya hua? popatkaka ki praathna sabha mein toh tumnei teen ghante tak bhajan sunne the ,0
187,sahil,anger,arey wahan toh rote rote maatam karne ki toh permission thi yahan kya karenge? ,0
187,monisha,contempt,tch rosesh bhaiya ki kavita itni bhi buri nahi hai ,0
187,sahil,contempt,acha iss baar ke titles sunne hai! mera gas meri ghar ghanti! gora bhikari kaala bhikari! murge ka jivan! ,0
187,monisha,neutral,ye itna bura nahi hain,0
187,sahil,fear,pura title sunno! murge ka jivan beeta aeroplane mein! murga air hostess banna tha kur kur kur kursi ki peti baand lijiye bhuk lage toh mujhe khaa lena! mei jaa raha hun mom aane se pehle,0
187,maya,contempt,monisha tumnei middle class aurto ki tarah jo mera naya shampoo borrow kiya hai wo lauta toh do please ,0
187,monisha,fear,wo mummy ji pata nahi kahan rakh diya!,0
187,maya,neutral,oh my god acha sahil kahan hai ,0
187,monisha,neutral,wo.. wo bhi pata nahin,0
187,maya,surprise,toh tum apne husband ko bhi idhar udhar rakh deti ho ,0
187,monisha,neutral,haan,0
187,maya,neutral,kahin jaa rahe ho sahil?,0
187,sahil,neutral,newspaper khareedne ,0
187,maya,neutral,suitcase saath lekar? ,0
187,sahil,neutral,suitcase bhar kar newspaper khaaredne,0
187,monisha,joy,umm mummy ji actually sahil na meri ghar chodne ki nakal utaar raha tha haina?,0
187,maya,contempt,itni buri nakal ,0
187,monisha,neutral,ji? ,0
187,maya,neutral,ek bhi kapda bahar nahi latak raha dekho,0
187,sahil,neutral,mom mein,0
187,maya,neutral,agar tum rosesh ki poetry book inauguration mei nahi jaana chahte toh saaf saaf kyu nahi keh dete  ,0
187,sahil,neutral,lekin,0
187,maya,contempt,kyun? mei saaf saaf nahi kehti ki monisha ka chehra kabhi kabhi e.t jaisa lagta hai monisha ke haath ka bana kahan hatkadi pehen ke khaana chaiye kyunki wo bilkul jail ke khaane ki yaad dilata hai  ke monisha ke ,0
187,sahil,sadness,mei saaf saaf kahun mom mei rosesh ki poetry reading mein nahi aana chahta ,0
187,maya,neutral,good that's much better honesty is the best policy ,0
187,sahil,joy,thank you mom ,0
187,maya,joy,raj kavi bookstore mein ek baje pahunch jaana aage waali row mein beth kar zara zor zor se taali bajana i am counting on both of you ,0
188,sahil,sadness,sit! i am sorry,0
188,rosesh,neutral,it's ok ,0
188,sahil,joy,but let me tell you one thing! failure is a part of life rosesh mei bhi 7th std mei fail hua tha pata hai ab log muje chidate the all the students ke dekho there comes sahil failure. dekho sahil failure jaa raha hai but traitor i didn't lose heart meine failure ko accept kar liya so?,0
188,rosesh,neutral,you are right sahil bhai. mei bhi digest kar lunga ,0
188,sahil,joy,that's it!,0
188,rosesh,neutral,anyways thanks!,0
188,sahil,joy,that's like a good boy ,0
188,rosesh,neutral,bye,0
188,sahil,neutral,bye take care,0
188,rosesh,neutral,sahil bhai 7th mein fail hone ke baad aapne padhai thodi na chod di thi ,0
188,sahil,joy,exactly ,0
188,rosesh,joy,toh mei bhi aapki tarah mehnat karunga nayi kavitaen likhunga . infact 35 toh likh bhi daali hai sunau?,0
188,sahil,joy,nahi nahi yahan nahi yahan pe bohot saara kachra hai toh tumhare yahan bethte hai mei wine leke aata hun itmenaan se tumhari kavitaen sunenge ,0
188,rosesh,joy,great idea!,0
188,sahil,joy,that's nice . you look lovely when you smile,0
188,rosesh,joy,thank you!,0
188,sahil,fear,hahaha monisha meri bag pack karo mei goa jaa raha hun abhi! ,0
189,indravadan,joy,cheers rosesh cheers my boy ,0
189,rosesh,sadness,cheers ,0
189,sahil,neutral,zara dil se cheers bolo brother,0
189,indravadan,neutral,haan shaam ko tumhari 2 qitabe toh biki thi na,0
189,sahil,neutral,acha ,0
189,indravadan,joy,haan wo jiss aadmi ne khareedi thi na uska pankha kharab ho gaya tha isliye ye qitab le gaya wo ,0
189,rosesh,sadness,bolne dijiye dad ko sahil bhai meri qitab hai hi daba ,0
189,sahil,neutral,nahi nahi come on now rosesh infact wo waali kavita toh kitni poignant hai ,0
189,rosesh,joy,kaunsi? ,0
189,sahil,fear,huh wo waali huh wo apni huh dad,0
189,indravadan,neutral,haan wo teen per wala kutta ,0
189,sahil,joy,exactly ,0
189,sahil,neutral,dad padhiye ,0
189,indravadan,joy,hein haan haan kahan gayi kahan gayi? haan iss teen per waale kutte ko bhagana nahi padta isse susu karte hue apna per uthana nahi padta waah waah ,0
189,sahil,joy,waah ek dum uhh,0
189,indravadan,joy,technical but brilliant ,0
189,sahil,joy,exactly brilliant so three cheers to teen per wala kutta ,0
189,everyone,joy,cheers to mei kamina hun ,0
189,everyone,joy,cheers to mera gas meri ghar ghanti ,0
189,indravadan,neutral,sahil aur ek banau?,0
189,sahil,neutral,nahi nahi i am fine ek banaaiye han to agli kavita hai kya hai dad sorry just read it out na padhiye,0
189,indravadan,neutral,hmm shashi sharma ka salwaar ,0
189,sahil,neutral,sha shh shh ,0
189,indravadan,neutral,tu tu mat bol iss mein bohot saare sha hai ,0
189,indravadan,anger,shashi sharma ne shayad shaniwaar ko salwaar shilwaya tha . shilwaya tha? salwaar shilwaate nahin salwaare silwaate hai roshesh . rosesh!! shalwaar silwaate hai ! ,0
189,rosesh,neutral,haan haan ek mistake ki hai printer ne peg banaaiye,0
189,sahil,neutral,nahi nahi nahi ek mistake nahi ki hai printer ne ,0
189,indravadan,fear,arey baapre sahil sahil ,0
189,sahil,anger,printer ne 2 mistakes ki hai ek toh sa ki jagah wo ,0
189,indravadan,neutral,sha,0
189,sahil,neutral,haan wo chaapkar ,0
189,rosesh,neutral,dusri kaunsi?,0
189,sahil,neutral,ye saare words chaapkar ,0
189,rosesh,surprise,matlab?,0
189,sahil,anger,matlab ye jo baaki ke.. ek minute ek minute.. baaki ke jo words haina .. teri kavita ke baaki ke jo words haina wo worst hai kidhar? arey let me talk to him dad honesty is the best insurance ,0
