Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
983,indu,neutral,koi dusra game khelein?,0
983,rosesh,neutral,kyun?,0
983,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
983,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
983,rosesh,anger,you both are j. i don't want to play now,1
983,monisha,neutral,rosesh bhaia...you're my partner,0
984,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
984,sahil,joy,"ye love na hoga kam, darling teri kasam",0
984,indu,joy,ma,0
984,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
984,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
984,indu,neutral,koi dusra game khelein?,0
984,rosesh,neutral,kyun?,0
984,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
984,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
984,rosesh,anger,you both are j. i don't want to play now,0
984,monisha,neutral,rosesh bhaia...you're my partner,0
984,maya,joy,hello gentlemen,0
984,monisha,neutral,mummy ji mai to ladies hun,1
984,maya,neutral,kitni? das ya barah?,0
985,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
985,sahil,joy,"ye love na hoga kam, darling teri kasam",0
985,indu,joy,ma,0
985,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
985,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
985,indu,neutral,koi dusra game khelein?,0
985,rosesh,neutral,kyun?,0
985,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
985,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
985,rosesh,anger,you both are j. i don't want to play now,0
985,monisha,neutral,rosesh bhaia...you're my partner,0
985,maya,joy,hello gentlemen,0
985,monisha,neutral,mummy ji mai to ladies hun,0
985,maya,neutral,kitni? das ya barah?,0
985,monisha,neutral,ni. ek.,1
985,maya,contempt,to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,0
986,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
986,sahil,joy,"ye love na hoga kam, darling teri kasam",0
986,indu,joy,ma,0
986,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
986,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
986,indu,neutral,koi dusra game khelein?,0
986,rosesh,neutral,kyun?,0
986,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
986,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
986,rosesh,anger,you both are j. i don't want to play now,0
986,monisha,neutral,rosesh bhaia...you're my partner,0
986,maya,joy,hello gentlemen,0
986,monisha,neutral,mummy ji mai to ladies hun,0
986,maya,neutral,kitni? das ya barah?,0
986,monisha,neutral,ni. ek.,0
986,maya,contempt,to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,1
986,rosesh,joy,ahahaha,0
987,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
987,sahil,joy,"ye love na hoga kam, darling teri kasam",0
987,indu,joy,ma,0
987,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
987,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
987,indu,neutral,koi dusra game khelein?,0
987,rosesh,neutral,kyun?,0
987,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
987,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
987,rosesh,anger,you both are j. i don't want to play now,0
987,monisha,neutral,rosesh bhaia...you're my partner,0
987,maya,joy,hello gentlemen,0
987,monisha,neutral,mummy ji mai to ladies hun,0
987,maya,neutral,kitni? das ya barah?,0
987,monisha,neutral,ni. ek.,0
987,maya,contempt,to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,0
987,rosesh,joy,ahahaha,0
987,maya,joy,"indravardhan, tumhare liye khat aaya hai, from scotland.",1
988,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
988,sahil,joy,"ye love na hoga kam, darling teri kasam",0
988,indu,joy,ma,0
988,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
988,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
988,indu,neutral,koi dusra game khelein?,0
988,rosesh,neutral,kyun?,0
988,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
988,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
988,rosesh,anger,you both are j. i don't want to play now,0
988,monisha,neutral,rosesh bhaia...you're my partner,0
988,maya,joy,hello gentlemen,0
988,monisha,neutral,mummy ji mai to ladies hun,0
988,maya,neutral,kitni? das ya barah?,0
988,monisha,neutral,ni. ek.,0
988,maya,contempt,to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,0
988,rosesh,joy,ahahaha,0
988,maya,joy,"indravardhan, tumhare liye khat aaya hai, from scotland.",0
988,indu,surprise,scotland se?,0
988,maya,joy,"haan! tumhare management college ke past student's association ka get together hai. tumhare college ke sau saal complete ho rahe hain, and you've been invited",1
988,indu,sadness,mm...mai...mai nae jaane wala,0
989,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
989,sahil,joy,"ye love na hoga kam, darling teri kasam",0
989,indu,joy,ma,0
989,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
989,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
989,indu,neutral,koi dusra game khelein?,0
989,rosesh,neutral,kyun?,0
989,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
989,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
989,rosesh,anger,you both are j. i don't want to play now,0
989,monisha,neutral,rosesh bhaia...you're my partner,0
989,maya,joy,hello gentlemen,0
989,monisha,neutral,mummy ji mai to ladies hun,0
989,maya,neutral,kitni? das ya barah?,0
989,monisha,neutral,ni. ek.,0
989,maya,contempt,to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,0
989,rosesh,joy,ahahaha,0
989,maya,joy,"indravardhan, tumhare liye khat aaya hai, from scotland.",0
989,indu,surprise,scotland se?,0
989,maya,joy,"haan! tumhare management college ke past student's association ka get together hai. tumhare college ke sau saal complete ho rahe hain, and you've been invited",0
989,indu,sadness,mm...mai...mai nae jaane wala,0
989,maya,joy,"arey indravardhan, you must go. kuchh nae to nostalgia ke khatir jao",1
989,monisha,joy,daddy ji! ye nostalgia kon hai?,0
990,indu,joy,"kitne bhi tu kar le sitam, has has ke sahenge hum",0
990,sahil,joy,"ye love na hoga kam, darling teri kasam",0
990,indu,joy,ma,0
990,monisha,joy,mann kyun behka rey behka aadhi raat ko..,0
990,rosesh,joy,bela mehka ho..bela mehka rey mehka midnight ko,0
990,indu,neutral,koi dusra game khelein?,0
990,rosesh,neutral,kyun?,0
990,indu,anger,mixer grinder gaana gaa raha hai aisa lag raha hai,0
990,sahil,joy,"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",0
990,rosesh,anger,you both are j. i don't want to play now,0
990,monisha,neutral,rosesh bhaia...you're my partner,0
990,maya,joy,hello gentlemen,0
990,monisha,neutral,mummy ji mai to ladies hun,0
990,maya,neutral,kitni? das ya barah?,0
990,monisha,neutral,ni. ek.,0
990,maya,contempt,to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,0
990,rosesh,joy,ahahaha,0
990,maya,joy,"indravardhan, tumhare liye khat aaya hai, from scotland.",0
990,indu,surprise,scotland se?,0
990,maya,joy,"haan! tumhare management college ke past student's association ka get together hai. tumhare college ke sau saal complete ho rahe hain, and you've been invited",0
990,indu,sadness,mm...mai...mai nae jaane wala,0
990,maya,joy,"arey indravardhan, you must go. kuchh nae to nostalgia ke khatir jao",0
990,monisha,joy,daddy ji! ye nostalgia kon hai?,0
990,sahil,neutral,"nostalgia matlab purani yaadein. uhuhuh..dad, aapko excitement nae hai aapke kisi old friend ko milne ka?",0
990,indu,neutral,haan..waise to humare principle the na sir edward hemington aur richie kirkwood wagerah..,0
990,rosesh,neutral,aur aapki girlfriend? nichole grant?,0
990,indu,fear,kya?,0
990,sahil,neutral,chalta phirta kamasutra?,0
990,rosesh,neutral,jiske muqabale meri momma baajre ke khet me khadi scarecrow jaisi lagti hai?,0
990,monisha,joy,"sahil-sahil, scarecrow matlab kaag bhago na? khekhe",1
990,maya,contempt,thanks for the translation,0
991,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
991,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,1
991,sahil,neutral,umhuh,0
992,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
992,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
992,sahil,neutral,umhuh,0
992,monisha,sadness,poore nau rupay waste,0
992,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,1
992,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
993,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
993,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
993,sahil,neutral,umhuh,0
993,monisha,sadness,poore nau rupay waste,0
993,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
993,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,1
993,sahil,anger,kahan hai kahan iski dukaan?,0
994,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
994,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
994,sahil,neutral,umhuh,0
994,monisha,sadness,poore nau rupay waste,0
994,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
994,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
994,sahil,anger,kahan hai kahan iski dukaan?,1
994,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
995,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
995,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
995,sahil,neutral,umhuh,0
995,monisha,sadness,poore nau rupay waste,0
995,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
995,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
995,sahil,anger,kahan hai kahan iski dukaan?,0
995,monisha,fear,abhi iss waqt kahan hogi pta nahi,1
995,sahil,neutral,matlab?,0
996,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
996,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
996,sahil,neutral,umhuh,0
996,monisha,sadness,poore nau rupay waste,0
996,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
996,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
996,sahil,anger,kahan hai kahan iski dukaan?,0
996,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
996,sahil,neutral,matlab?,1
996,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
997,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
997,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
997,sahil,neutral,umhuh,0
997,monisha,sadness,poore nau rupay waste,0
997,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
997,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
997,sahil,anger,kahan hai kahan iski dukaan?,0
997,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
997,sahil,neutral,matlab?,0
997,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",1
997,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
998,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
998,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
998,sahil,neutral,umhuh,0
998,monisha,sadness,poore nau rupay waste,0
998,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
998,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
998,sahil,anger,kahan hai kahan iski dukaan?,0
998,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
998,sahil,neutral,matlab?,0
998,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
998,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
998,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
998,maya,neutral,may i come in?,1
998,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
999,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
999,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
999,sahil,neutral,umhuh,0
999,monisha,sadness,poore nau rupay waste,0
999,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
999,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
999,sahil,anger,kahan hai kahan iski dukaan?,0
999,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
999,sahil,neutral,matlab?,0
999,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
999,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
999,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
999,maya,neutral,may i come in?,0
999,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
999,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",1
999,sahil,joy,great,0
1000,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1000,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1000,sahil,neutral,umhuh,0
1000,monisha,sadness,poore nau rupay waste,0
1000,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1000,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1000,sahil,anger,kahan hai kahan iski dukaan?,0
1000,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1000,sahil,neutral,matlab?,0
1000,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
1000,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
1000,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
1000,maya,neutral,may i come in?,0
1000,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
1000,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",0
1000,sahil,joy,great,0
1000,maya,neutral,kuchh chahiye wahan se?,0
1000,monisha,joy,mujhe chahiye mummy ji. mooliram ki aaloo bhujiya,1
1000,maya,contempt,london se aaloo bhujia?,0
1001,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1001,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1001,sahil,neutral,umhuh,0
1001,monisha,sadness,poore nau rupay waste,0
1001,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1001,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1001,sahil,anger,kahan hai kahan iski dukaan?,0
1001,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1001,sahil,neutral,matlab?,0
1001,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
1001,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
1001,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
1001,maya,neutral,may i come in?,0
1001,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
1001,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",0
1001,sahil,joy,great,0
1001,maya,neutral,kuchh chahiye wahan se?,0
1001,monisha,joy,mujhe chahiye mummy ji. mooliram ki aaloo bhujiya,0
1001,maya,contempt,london se aaloo bhujia?,0
1001,monisha,joy,"haan mummy ji, wahan par dedh pound ka ek packet milta hai, matlab ek sau pacchhis rupay, aur yahan par ek sau paitaalis rupay ka ek packet milta hai",1
1001,maya,neutral,really? aur tumhein kuchh chahiye?,0
1002,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1002,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1002,sahil,neutral,umhuh,0
1002,monisha,sadness,poore nau rupay waste,0
1002,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1002,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1002,sahil,anger,kahan hai kahan iski dukaan?,0
1002,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1002,sahil,neutral,matlab?,0
1002,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
1002,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
1002,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
1002,maya,neutral,may i come in?,0
1002,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
1002,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",0
1002,sahil,joy,great,0
1002,maya,neutral,kuchh chahiye wahan se?,0
1002,monisha,joy,mujhe chahiye mummy ji. mooliram ki aaloo bhujiya,0
1002,maya,contempt,london se aaloo bhujia?,0
1002,monisha,joy,"haan mummy ji, wahan par dedh pound ka ek packet milta hai, matlab ek sau pacchhis rupay, aur yahan par ek sau paitaalis rupay ka ek packet milta hai",0
1002,maya,neutral,really? aur tumhein kuchh chahiye?,1
1002,sahil,neutral,haan queens quencher whiskey mauve label,0
1003,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1003,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1003,sahil,neutral,umhuh,0
1003,monisha,sadness,poore nau rupay waste,0
1003,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1003,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1003,sahil,anger,kahan hai kahan iski dukaan?,0
1003,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1003,sahil,neutral,matlab?,0
1003,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
1003,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
1003,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
1003,maya,neutral,may i come in?,0
1003,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
1003,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",0
1003,sahil,joy,great,0
1003,maya,neutral,kuchh chahiye wahan se?,0
1003,monisha,joy,mujhe chahiye mummy ji. mooliram ki aaloo bhujiya,0
1003,maya,contempt,london se aaloo bhujia?,0
1003,monisha,joy,"haan mummy ji, wahan par dedh pound ka ek packet milta hai, matlab ek sau pacchhis rupay, aur yahan par ek sau paitaalis rupay ka ek packet milta hai",0
1003,maya,neutral,really? aur tumhein kuchh chahiye?,0
1003,sahil,neutral,haan queens quencher whiskey mauve label,0
1003,monisha,neutral,mere aaloo bhujia,1
1003,maya,contempt,"kya jodi hai tumlogon ki. husband world class whiskey mangwata hai, aur biwi...munching..he he he",0
1004,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1004,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1004,sahil,neutral,umhuh,0
1004,monisha,sadness,poore nau rupay waste,0
1004,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1004,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1004,sahil,anger,kahan hai kahan iski dukaan?,0
1004,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1004,sahil,neutral,matlab?,0
1004,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
1004,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
1004,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
1004,maya,neutral,may i come in?,0
1004,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
1004,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",0
1004,sahil,joy,great,0
1004,maya,neutral,kuchh chahiye wahan se?,0
1004,monisha,joy,mujhe chahiye mummy ji. mooliram ki aaloo bhujiya,0
1004,maya,contempt,london se aaloo bhujia?,0
1004,monisha,joy,"haan mummy ji, wahan par dedh pound ka ek packet milta hai, matlab ek sau pacchhis rupay, aur yahan par ek sau paitaalis rupay ka ek packet milta hai",0
1004,maya,neutral,really? aur tumhein kuchh chahiye?,0
1004,sahil,neutral,haan queens quencher whiskey mauve label,0
1004,monisha,neutral,mere aaloo bhujia,0
1004,maya,contempt,"kya jodi hai tumlogon ki. husband world class whiskey mangwata hai, aur biwi...munching..he he he",0
1004,sahil,neutral,a...mom..aapke paas extra pen hoga?,0
1004,maya,neutral,pen?,0
1004,monisha,neutral,"haan mummy ji, lekin ball pen chahiye, warna fibre tip pen se blotting ho jaegi form pe",0
1004,maya,surprise,form? konsa form?,1
1004,sahil,joy,infact i was about to...,0
1005,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1005,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1005,sahil,neutral,umhuh,0
1005,monisha,sadness,poore nau rupay waste,0
1005,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1005,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1005,sahil,anger,kahan hai kahan iski dukaan?,0
1005,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1005,sahil,neutral,matlab?,0
1005,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
1005,sahil,anger,"accha...black color ki cycle hai..haha..phir to bohot easy hai. mumbai me waise bhi black color ki cycle hongi kitni? chaar ya paanch lakh? monisha move, aur mere liye ek pen lekar aao, please.",0
1005,monisha,neutral,"sahil, please na..pehle iss main vamp ko apne pati ka khoon karne do, phir jaati hun",0
1005,maya,neutral,may i come in?,0
1005,monisha,joy,"aa jaiye na mummy ji, isme puchhne ki kya baat hai?",0
1005,maya,neutral,"ni kisi ke kamre me aane se pehle zara pu...par ye to sabzi mandi hai, yahan puchhne ki koi jarurat ni hai. sahil, indravardhan ka phone aaya tha london se, pohonch gaya hai wo london.",0
1005,sahil,joy,great,0
1005,maya,neutral,kuchh chahiye wahan se?,0
1005,monisha,joy,mujhe chahiye mummy ji. mooliram ki aaloo bhujiya,0
1005,maya,contempt,london se aaloo bhujia?,0
1005,monisha,joy,"haan mummy ji, wahan par dedh pound ka ek packet milta hai, matlab ek sau pacchhis rupay, aur yahan par ek sau paitaalis rupay ka ek packet milta hai",0
1005,maya,neutral,really? aur tumhein kuchh chahiye?,0
1005,sahil,neutral,haan queens quencher whiskey mauve label,0
1005,monisha,neutral,mere aaloo bhujia,0
1005,maya,contempt,"kya jodi hai tumlogon ki. husband world class whiskey mangwata hai, aur biwi...munching..he he he",0
1005,sahil,neutral,a...mom..aapke paas extra pen hoga?,0
1005,maya,neutral,pen?,0
1005,monisha,neutral,"haan mummy ji, lekin ball pen chahiye, warna fibre tip pen se blotting ho jaegi form pe",0
1005,maya,surprise,form? konsa form?,1
1005,sahil,joy,infact i was about to...,0
1005,monisha,joy,mummy ji..sahil ki application mangwai hai. delhi ke oxford medical cosmetological centre walon ne. wahan ka principaal agar marr gaya na to sahil ko principaal bana denge..aur mummy ji..hum dilli settle hone ja rahe hain.,0
1006,sahil,anger,monisha..ye wala pen bhi nahi chal raha hai. ab ye form kaise fill up karunga mai?,0
1006,monisha,neutral,ek dozen me se ek bhi pen nahi chal raha?,0
1006,sahil,neutral,umhuh,0
1006,monisha,sadness,poore nau rupay waste,0
1006,sahil,neutral,nau rupay matlb? pachhattar paise wala pen hai ye?,0
1006,monisha,neutral,to kya hua? guaranteed hai. dukaandaar ne kaha tha ki agar ek bhi pen kharab nikla to poore paise wapas,0
1006,sahil,anger,kahan hai kahan iski dukaan?,0
1006,monisha,fear,abhi iss waqt kahan hogi pta nahi,0
1006,sahil,neutral,matlab?,0
1006,monisha,neutral,"matlab wo cycle pe bech raha tha na. lekin mujhe cycle ka color yaad hai, black",0
